Posicao;TIPO;Estado;VrCausa;Procedencia;tempo;VrPago
Réu;Cível Seguros;RJ;1.56;OUTRAS HIPÓTESES;71;
Réu;Cível Seguros;RJ;23718.78;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;7879.78;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;33.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;7455.13;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;36.64;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;5.51;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1116.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;69.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;516.38;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2681.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;68.91;OUTRAS HIPÓTESES;18;
Réu;Cível Seguros;RJ;3159.45;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;25509.68;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;206.72;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;55.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;28072.22;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;10641.66;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.1;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;118338.89;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;417.73;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;15197.14;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;95788.82;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1059.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;870.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;27.67;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1640.47;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;122.31;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;5350.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;245056.76;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;8257.77;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;747.58;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2000.96;OUTRAS HIPÓTESES;35;
Réu;Cível Seguros;RJ;328.13;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;523002.26;OUTRAS HIPÓTESES;42;1013344.23
Réu;Cível Seguros;RJ;296.92;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;26571.45;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;22913.43;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;4812.6;OUTRAS HIPÓTESES;51;
Réu;Cível Seguros;RJ;1.92;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;9819.46;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.25;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2.65;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1592.29;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1351.96;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;3249.46;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2.77;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;31604.72;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;29464.94;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;9702.96;OUTRAS HIPÓTESES;210;
Réu;Cível Seguros;RJ;6038.12;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;350.88;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;7966.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;567.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;3824.66;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;16.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2.22;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2.22;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;88.18;OUTRAS HIPÓTESES;45;117.5
Réu;Cível Seguros;RJ;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;4937.84;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;445.68;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;9711.14;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1799.64;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;19152.22;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;9748.38;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.63;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;5230.96;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1640.65;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1031.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;83675.09;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;9.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;218.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;168.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2687.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1643.33;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;315.14;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;128706.03;OUTRAS HIPÓTESES;0;
Réu;Cível Seguros;RJ;1507.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1540.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1345.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;100.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;84.51;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;4624.61;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1447.25;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;57858.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;3862.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;24.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;9134.94;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;13078.53;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;24348.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1623.65;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2396.36;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;49.11;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.82;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;18525.84;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;19825.64;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2257.52;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;135.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;29367.68;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2051.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;164.22;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;6858.75;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;5504.04;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;3629.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1494.41;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;5049.82;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;15.99;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1392.6;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;9820.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2705.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2128.64;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;121741.31;OUTRAS HIPÓTESES;4;
Réu;Cível Seguros;RJ;60954.17;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;230.64;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;46.97;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2.88;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;156053.84;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1234.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;85508.95;OUTRAS HIPÓTESES;20;
Réu;Cível Seguros;RJ;372.63;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;16179.23;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.04;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;49094.14;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;22791.46;OUTRAS HIPÓTESES;12;
Réu;Cível Seguros;RJ;399.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;24.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;639.59;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;308269.4;OUTRAS HIPÓTESES;30;
Réu;Cível Seguros;RJ;46593.34;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;96756.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;8976.37;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1625.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;359.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;693.75;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;46.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1235.55;OUTRAS HIPÓTESES;24;
Réu;Cível Seguros;RJ;74455.23;OUTRAS HIPÓTESES;89;
Réu;Cível Seguros;RJ;3059.61;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;204874.17;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;13388.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.78;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1769.54;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;741.43;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;148.23;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;9972.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;128.99;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;5478.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;41.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;37.97;OUTRAS HIPÓTESES;105;
Réu;Cível Seguros;RJ;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;29033.88;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;39366.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;82.91;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;245.91;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;52.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;699.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;28682.9;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;3013.27;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;15489.38;OUTRAS HIPÓTESES;21;
Réu;Cível Seguros;RJ;1098.6;OUTRAS HIPÓTESES;48;
Réu;Cível Seguros;RJ;318514.33;OUTRAS HIPÓTESES;21;
Réu;Cível Seguros;RJ;876.89;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;3862.99;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;181.09;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2693.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;44.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;4721.35;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;36.32;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;220.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;814.63;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.1;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;12253.29;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1288.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;12692.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;447.24;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;521.53;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2190.18;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;9539.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;10630.19;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;56586.16;OUTRAS HIPÓTESES;12;
Réu;Cível Seguros;RJ;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1299.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;3720.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;3.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;794.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;3608.91;OUTRAS HIPÓTESES;21;
Réu;Cível Seguros;RJ;166.58;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;7078.18;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;865.63;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1638.6;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;277183.26;OUTRAS HIPÓTESES;9;
Réu;Cível Seguros;RJ;2486.04;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;35535.24;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;15224.28;OUTRAS HIPÓTESES;13;
Réu;Cível Seguros;RJ;28854.22;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;54251.88;OUTRAS HIPÓTESES;0;
Réu;Cível Seguros;RJ;245.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.88;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;2346.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;217.17;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.47;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;5169.88;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;344.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;881.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;16406.53;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;16.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;0.33;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;11317.23;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1139.57;OUTRAS HIPÓTESES;11;
Réu;Cível Seguros;RJ;1145.12;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;1280.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;199.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RJ;4780.1;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RN;137626.68;OUTRAS HIPÓTESES;64;
Réu;Cível Seguros;RN;1242.52;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RN;51882.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RN;0.65;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RN;1293999.55;OUTRAS HIPÓTESES;16;
Réu;Cível Seguros;RN;690151.73;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RN;824126.16;OUTRAS HIPÓTESES;228;
Réu;Cível Seguros;RN;21984.56;OUTRAS HIPÓTESES;94;
Réu;Cível Seguros;RN;158731.03;OUTRAS HIPÓTESES;57;14966.33
Réu;Cível Seguros;RO;166406.6;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RO;49315.43;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RO;195066.6;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RO;31494.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RO;903089.82;OUTRAS HIPÓTESES;84;
Réu;Cível Seguros;RO;48579.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RO;32386.57;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2651.79;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;22318.53;OUTRAS HIPÓTESES;22;
Réu;Cível Seguros;RS;20906.49;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;149125.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;21755.59;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;11767.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;40759.59;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;33157.32;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;186.41;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2493.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;10651.88;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;21354.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2348.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;960.32;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;211534.77;OUTRAS HIPÓTESES;22;
Réu;Cível Seguros;RS;124.43;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2063.61;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;13745.13;OUTRAS HIPÓTESES;11;
Réu;Cível Seguros;RS;266792.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;10291.37;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;277021.43;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2243.7;OUTRAS HIPÓTESES;93;
Réu;Cível Seguros;RS;362734.36;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1035.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;84895.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;176564.5;OUTRAS HIPÓTESES;44;
Réu;Cível Seguros;RS;4.87;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;140372.54;OUTRAS HIPÓTESES;32;
Réu;Cível Seguros;RS;7650.66;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;392886.92;OUTRAS HIPÓTESES;75;
Réu;Cível Seguros;RS;33379.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;24526900.56;OUTRAS HIPÓTESES;23;
Réu;Cível Seguros;RS;53425.5;OUTRAS HIPÓTESES;156;
Réu;Cível Seguros;RS;14361.57;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;16568.42;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;3139.23;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;199329.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;5549.78;OUTRAS HIPÓTESES;0;
Réu;Cível Seguros;RS;122697.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;58602.88;OUTRAS HIPÓTESES;23;152976.45
Réu;Cível Seguros;RS;147768.84;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1153.66;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;30230.18;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2344.35;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;5233.23;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1013547.62;OUTRAS HIPÓTESES;152;
Réu;Cível Seguros;RS;0.57;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;5116.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;5.38;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;361416.13;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1261.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1031.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;45354.31;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;64666.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;337788.38;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;175178.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;63507.38;OUTRAS HIPÓTESES;24;
Réu;Cível Seguros;RS;7244.66;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;0.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2496.53;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;621934.64;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1017.54;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1785476.3;OUTRAS HIPÓTESES;174;
Réu;Cível Seguros;RS;14993.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;398658.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;16193.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;28558.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1520.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;23345.79;OUTRAS HIPÓTESES;62;
Réu;Cível Seguros;RS;1.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;0.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;633412.11;OUTRAS HIPÓTESES;46;
Réu;Cível Seguros;RS;1343.03;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;0.11;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1034.75;OUTRAS HIPÓTESES;25;6596.38
Réu;Cível Seguros;RS;4160.92;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;147933.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;9841.92;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1912.14;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;3128.51;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;0.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2341.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;0.6;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2428.5;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;85949.51;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;3835.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1312.02;OUTRAS HIPÓTESES;10;
Réu;Cível Seguros;RS;175872.65;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;15337.18;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;5019.77;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;42130.23;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1661.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;38936.72;OUTRAS HIPÓTESES;26;
Réu;Cível Seguros;RS;77989.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;963.03;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;8365.21;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;0.09;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;185390.97;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;79553.17;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;10579.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;7756.53;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;431110.52;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;132778.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;27470.28;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;690.43;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;16313.47;OUTRAS HIPÓTESES;;
